,Title,Author,Subject1,Subject2,Subject3,Num_Downloads,Word_Count,Language,Release_Date
5682,Bell's Cathedrals: The Cathedral Church of Gloucester [2nd ed.],Massé,Gloucester Cathedral,NA,NA,32,36075,English,2008-06-05
5683,The Escape of a Princess Pat,Edward Edwards and George Pearson,"World War, 1914-1918 -- Prisoners and prisons, German","World War, 1914-1918 -- Personal narratives, Canadian",Prisoner-of-war escapes,10,41643,English,2008-06-03
5684,A World Called Crimson,Stephen Marlowe,Science fiction,NA,NA,17,14299,English,2008-06-03
5685,"Punch, or the London Charivari Volume 98, January 4, 1890",Various,English wit and humor -- Periodicals,NA,NA,3,10576,English,2008-06-03
5686,The Iraq Study Group Report,Iraq Study Group,"Iraq War, 2003-2011",Terrorism -- Government policy -- United States,United States -- Foreign relations -- 2001-,10,31682,English,2008-06-03
5687,Tres Comedias Modernas,"Barranco, Cocat, Criado y Baca, and Ramos Carrión",Comedies,Spanish drama,NA,10,40390,Spanish,2008-06-03
5688,The Transformation of Job,Frederick Vining Fisher,Sierra Nevada (Calif. and Nev.) -- Fiction,NA,NA,7,59372,English,2008-06-03
5689,The Secret Witness,George Gibbs,"World War, 1914-1918 -- Fiction",NA,NA,9,103924,English,2008-06-03
5690,O Federalismo,S. de Magalhães Lima,Federal government,NA,NA,14,10100,Portuguese,2008-06-03
5691,Joyce Morrell's Harvest,Emily Sarah Holt,Historical fiction,"Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction",NA,31,73413,English,2008-06-03
5692,An Epitome of the Homeopathic Healing Art,B. L. Hill,Homeopathy -- Popular works,NA,NA,49,30866,English,2008-06-04
5693,"A New Voyage Round the World in the Years 1823, 24, 25, and 26. Vol. 1",Kotzebue,Voyages around the world,Discoveries in geography,Zoology,30,59711,English,2008-06-04
5694,Venus et Adonis,William Shakespeare,Venus (Roman deity) -- Poetry,Adonis (Greek deity) -- Poetry,NA,19,10899,French,2008-06-04
5695,The Diamond Coterie,Lawrence L. Lynch,Detective and mystery stories,NA,NA,35,117549,English,2008-06-04
5696,抱朴子,Hong Ge,Taoism,NA,NA,25,361,Chinese,2008-06-04
5697,Lord Palmerston: a opinião e os factos,Carlos Testa,Portugal -- Colonies -- Africa,Portugal -- Foreign relations -- Great Britain,Great Britain -- Foreign relations -- Portugal,4,6624,Portuguese,2008-06-04
5698,"Think Before You Speak; Or, The Three Wishes",Dorset and Leprince de Beaumont,Children's poetry,Fairies -- Juvenile poetry,Poor -- Juvenile poetry,7,1964,English,2008-06-04
5699,The Battle of New Orleans,Z. F. Smith,"New Orleans, Battle of, New Orleans, La., 1815",NA,NA,44,49718,English,2008-06-05
5700,"The Greville Memoirs, Part 1 (of 3), Volume 1 (of 3)",Charles Greville,"Great Britain -- History -- George IV, 1820-1830","Great Britain -- History -- William IV, 1830-1837",NA,32,179551,English,2008-06-05
5701,"Royal Edinburgh: Her Saints, Kings, Prophets and Poets",Mrs. Oliphant,Edinburgh (Scotland) -- History,NA,NA,18,158525,English,2008-06-05
5702,The Kingdom Round the Corner: A Novel by Coning,Dawson,Man-woman relationships -- Fiction,England -- Social life and customs -- 20th century -- Fiction,"World War, 1914-1918 -- Veterans -- Fiction",16,92989,English,2008-06-05
5703,Northern Nut Growers Association Report of the Proceedings at the 44th Annu,rthern Nut Growers Association Report of the Proceedings at the 44th Annual,Northern Nut Growers Association -- Periodicals,Nut trees -- Periodicals,Nuts -- Periodicals,27,84687,English,2008-06-05
5704,Zola,Émile Faguet,"Zola, Émile, 1840-1902",NA,NA,11,5231,French,2008-06-05
5705,"Suma y narracion de los Incas, que los indios llamaron Capaccuna, que fuer","ma y narracion de los Incas, que los indios llamaron Capaccuna, que fueron","Peru -- History -- Conquest, 1522-1548","Betanzos, Juan de, -1576",Incas -- History,28,40225,Spanish,2008-06-05
5706,Federal Bureau of Investigation FOIA Documents - Unidentified Flying Objec,deral Bureau of Investigation FOIA Documents - Unidentified Flying Objects,Unidentified flying objects,NA,NA,30,7103,English,2008-06-05
5707,Titus Andronicus,William Shakespeare,Tragedies,"Andronicus, Titus (Legendary character) -- Drama",Goths -- Drama,15,25101,French,2008-06-05
5708,"The Hero of Ticonderoga; or, Ethan Allen and His Green Mountain Boys",De Morgan,"United States -- History -- Revolution, 1775-1783 -- Juvenile fiction","Allen, Ethan, 1738-1789 -- Juvenile fiction",NA,12,52660,English,2008-06-06
5709,"A Practical View of the Prevailing Religious System of Professed Christians, ","Practical View of the Prevailing Religious System of Professed Christians, in",Christianity,Christianity -- Great Britain,NA,157,106089,English,2008-06-06
5710,Last Words: A Final Collection of Stories,Juliana Horatia Ewing,Conduct of life -- Juvenile fiction,Children's stories,NA,22,65176,English,2008-06-06
5711,Freedom in Science and Teaching.,Ernst Haeckel,Evolution (Biology),"Teaching, Freedom of",Science -- Study and teaching,15,35853,English,2008-06-06
5712,"The Great Events by Famous Historians, Volume 03","Horne, Johnson, and Rudd",World history,NA,NA,39,157402,English,2008-06-06
5713,The Judas Valley,Randall Garrett and Robert Silverberg,Science fiction,NA,NA,48,12148,English,2008-06-07
5714,"Mother Hubbard, Her Picture Book,",Walter Crane,Nursery rhymes,NA,NA,13,2111,English,2008-06-07
5715,Henri IV (2e partie),William Shakespeare,"Henry IV, King of England, 1367-1413 -- Drama",Historical drama,"Great Britain -- History -- Henry IV, 1399-1413 -- Drama",21,34408,French,2008-06-07
5716,灵历集光,Shangjie Song,"Song, Shangjie, 1901-1944 -- Diaries",Evangelists -- China -- Biography,China -- Church history -- 20th century,23,9168,Chinese,2008-06-07
5717,The History of the Decline and Fall of the Roman Empire,Edward Gibbon,"Rome -- History -- Empire, 30 B.C.-476 A.D.",Byzantine Empire -- History -- To 527,Indexes,2857,1597492,English,2008-06-07
5718,The Watchers of the Trails: A Book of Animal Life,Sir Charles G. D. Roberts,Animals -- Anecdotes,NA,NA,28,65972,English,2008-06-07
5719,"The Privateer's-Man, One hundred Years Ago",Frederick Marryat,Historical fiction,Sea stories,Privateering -- Fiction,8,120516,English,2008-06-07
5720,A Lecture on the Study of History,Baron John Emerich Edward Dalberg Acton Acton,History -- Study and teaching,NA,NA,18,26806,English,2008-06-07
5721,"Caspar Hauser; oder, Die Trägheit des Herzens, Roman",Jakob Wassermann,Biographical fiction,Germany -- Social life and customs -- 19th century -- Fiction,"Bayern (Bavaria, Germany : Province) -- Fiction",25,131738,German,2008-06-07
5722,Leben und Schicksale des Katers Rosaurus,Amalie Winter,Cats -- Juvenile fiction,Princesses -- Juvenile fiction,NA,8,21997,German,2008-06-07
5723,The Voyage of the Oregon from San Francisco to Santiago in 1898,R. Cross,Voyages and travels,"Spanish-American War, 1898 -- Personal narratives",Oregon (Battleship),8,7376,English,2008-06-07
5724,The Other Side of the Door,Lucia Chamberlain,Murder -- Fiction,San Francisco (Calif.) -- Fiction,NA,6,47805,English,2008-06-08
5725,That Lass O' Lowrie's,Frances Hodgson Burnett,England -- Social life and customs -- 19th century -- Fiction,Coal miners -- Fiction,Friendship -- Fiction,33,71786,English,2008-06-08
5726,The Pretty Sister Of José,Frances Hodgson Burnett,Spain -- Social life and customs -- 19th century -- Fiction,NA,NA,17,20271,English,2008-06-08
5727,Vagabondia,Frances Hodgson Burnett,Love stories,NA,NA,25,87997,English,2008-06-08
5728,"Desert Conquest; or, Precious Waters",A. M. Chisholm,Western stories,NA,NA,28,93477,English,2008-06-08
5729,Travel Tales in the Promised Land (Palestine),Karl May,Middle East -- Description and travel,NA,NA,17,29617,English,2008-06-08
5730,An Apostate: Nawin of Thais,Steven David Justin Sills,Fiction,NA,NA,8,115809,English,2008-06-08
5731,Ancient Egyptian and Greek Looms,H. Ling Roth,Weaving,Looms,NA,118,15238,English,2008-06-08
5732,The Faust-Legend and Goethe's 'Faust',H. B. Cotterill,"Faust, -approximately 1540 -- Legends","Goethe, Johann Wolfgang von, 1749-1832. Faust",NA,80,0,English,2008-06-09
5733,Tam O'Shanter,Robert Burns,Scottish poetry,NA,NA,24,1704,English,2008-06-09
5734,Correspondance de Voltaire avec le roi de Prusse,Frederick II and Voltaire,"Frederick II, King of Prussia, 1712-1786 -- Correspondence","Voltaire, 1694-1778. Correspondence","Authors, French -- 18th century -- Correspondence",37,49940,French,2008-06-09
5735,"The Brochure Series of Architectural Illustration, Vol. 01, No. 09 1895",Various,Architecture -- Periodicals,NA,NA,22,3910,English,2008-06-09
5736,Rauta-kallo: Historiallinen kertomus nuorisolle,Franz Hoffmann,Historical fiction,German fiction -- Translations into Finnish,"Charles XII, King of Sweden, 1682-1718 -- Juvenile fiction",2,26901,Finnish,2008-06-09
5737,Concordance: A Terran Empire concordance,Ann Wilson,Science fiction,NA,NA,6,25218,English,2008-06-09
5738,Timeline: A Terran Empire timeline,Ann Wilson,Science fiction,NA,NA,10,1193,English,2008-06-09
5739,The Alembic Plot: A Terran Empire novel,Ann Wilson,Science fiction,NA,NA,8,138249,English,2008-06-09
5740,Ambush: A Terran Empire vignette,Ann Wilson,Science fiction,Short stories,NA,4,6585,English,2008-06-09
5741,A Matter of Honor: A Terran Empire novel,Ann Wilson,Science fiction,NA,NA,5,55109,English,2008-06-09
5742,Hostage: A Terran Empire story,Ann Wilson,Science fiction,Short stories,NA,9,8898,English,2008-06-09
5743,Fearful Symmetry: A Terran Empire novel,Ann Wilson,Science fiction,NA,NA,3,57900,English,2008-06-09
5744,Teams: A Terran Empire story,Ann Wilson,Science fiction,Short stories,NA,4,9083,English,2008-06-09
5745,Thakur-na: A Terran Empire story,Ann Wilson,Science fiction,Short stories,NA,7,6114,English,2008-06-09
5746,New Year's Wake: A Terran Empire story,Ann Wilson,Science fiction,Short stories,NA,9,2944,English,2008-06-09
5747,Youngling: A Terran Empire story,Ann Wilson,Science fiction,Short stories,NA,5,3232,English,2008-06-09
5748,Zeta Exchange: A Terran Empire story,Ann Wilson,Science fiction,NA,NA,8,14035,English,2008-06-09
5749,A Tall Ship,Bartimeus,Sea stories,NA,NA,7,38753,English,2008-06-10
5750,Colonial Born: A Tale of the Queensland bush,G. Firth Scott,Australia -- Fiction,NA,NA,20,80457,English,2008-06-10
5751,"The Best of the World's Classics, Restricted to Prose, Vol. VIII (of X)","e Best of the World's Classics, Restricted to Prose, Vol. VIII (of X) -",Literature -- Collections,NA,NA,14,65430,English,2008-06-10
5752,Souvenirs de la duchesse de Dino,duchesse de Dorothée Dino,Autobiographies,"Dino, Dorothée, duchesse de, 1793-1862",NA,3,68610,French,2008-06-10
5753,"Radio Boys Loyalty; Or, Bill Brown Listens In",S. F. Aaron and Wayne Whipple,Detective and mystery stories,Kidnapping -- Juvenile fiction,Radio -- Juvenile fiction,24,37704,English,2008-06-10
5754,The Range Boss,Charles Alden Seltzer,Western stories,NA,NA,12,68845,English,2008-06-10
5755,"La Russie en 1839, Volume I",marquis de Astolphe Custine,Russia -- Description and travel,NA,NA,52,27308,French,2008-06-10
5756,"Mémoires du prince de Talleyrand, Volume 1 (of 5)",Talleyrand-Périgord,France -- History,"Choiseul, Etienne-François, duc de, 1719-1785",NA,64,144419,French,2008-06-10
5757,Scarabs,Isaac Myer,Symbolism,Egypt -- Religion,Scarabaeus,24,29949,English,2008-06-10
5758,A German Pompadour,Hon. Marie Hay,"Grävenitz, Christina Wilhelmina von, 1685-1744",NA,NA,16,126811,English,2008-06-11
5759,"Lives of the Most Eminent Painters Sculptors and Architects, Vol. 02 (of 1","ves of the Most Eminent Painters Sculptors and Architects, Vol. 02 (of 10)",Artists -- Italy -- Biography,"Art, Italian",NA,258,85992,English,2008-06-11
5760,The Comedienne,Władysław Stanisław Reymont,Poland -- Fiction,Actresses -- Fiction,NA,16,95023,English,2008-06-11
5761,St. Bernard of Clairvaux's Life of St. Malachy of Armagh,Bernard,"Malachy, Saint, 1094?-1148",NA,NA,27,87011,English,2008-06-11
5762,"Billie Bradley on Lighthouse Island; Or, The Mystery of the Wreck",Wheeler,Detective and mystery stories,Islands -- Juvenile fiction,Shipwrecks -- Juvenile fiction,15,44059,English,2008-06-12
5763,'Murphy': A Message to Dog Lovers,Ernest Gambier-Parry,Dogs -- Folklore,NA,NA,4,33364,English,2008-06-12
5764,Reminiscences of Two Years in the United States Navy,John M. Batten,"United States -- History -- Civil War, 1861-1865 -- Personal narratives","United States -- History -- Civil War, 1861-1865 -- Naval operations",NA,11,30136,English,2008-06-12
5765,A Dixie School Girl,Gabrielle E. Jackson,Boarding schools -- Juvenile fiction,NA,NA,6,42489,English,2008-06-12
5766,"The Immortal; Or, One of the ""Forty.""",Alphonse Daudet,Paris (France) -- Fiction,Intellectuals -- France -- Fiction,NA,37,69257,English,2008-06-12
5767,Picture and Text,Henry James,Art,NA,NA,58,32532,English,2008-06-12
5768,Tartarin On The Alps,Alphonse Daudet,Alps -- Fiction,NA,NA,19,50013,English,2008-06-12
5769,More Cargoes,W. W. Jacobs,"Humorous stories, English",England -- Social life and customs -- Fiction,River life -- Fiction,6,47931,English,2008-06-12
5770,The Dragon's Secret,Augusta Huiell Seaman,Detective and mystery stories,Girls -- Juvenile fiction,NA,21,40293,English,2008-06-12
5771,A Nobleman's Nest,Ivan Sergeevich Turgenev,Short stories,NA,NA,12,62007,English,2008-06-12
5772,Little Lost Sister,Virginia Brooks,Chicago (Ill.) -- Fiction,Human trafficking -- Fiction,NA,11,53712,English,2008-06-12
5773,"On the Portraits of English Authors on Gardening,",Samuel Felton,Gardening -- Bibliography,Horticulturists -- England,NA,16,80304,English,2008-06-13
5774,The Rapids,Alan Sullivan,Ontario -- History -- Fiction,Frontier and pioneer life -- Ontario -- Fiction,NA,3,84344,English,2008-06-13
5775,Northern Nut Growers Association Report of the Proceedings at the 13th Annu,rthern Nut Growers Association Report of the Proceedings at the 13th Annual,Northern Nut Growers Association -- Periodicals,Nut trees -- Periodicals,Nuts -- Periodicals,7,58366,English,2008-06-13
5776,This Crowded Earth,Robert Bloch,"Science fiction, American",NA,NA,67,37096,English,2008-06-13
5777,El idilio de un enfermo,Armando Palacio Valdés,Spanish fiction,NA,NA,12,51123,Spanish,2008-06-13
5778,Polly's Business Venture,Lillian Elizabeth Roy,New York (N.Y.) -- Juvenile fiction,Adventure and adventurers -- Juvenile fiction,Girls -- Juvenile fiction,22,62181,English,2008-06-13
5779,'Drag' Harlan,Charles Alden Seltzer,Fiction,Western stories,NA,16,67587,English,2008-06-13
5780,The Fire People,Ray Cummings,"Science fiction, American",NA,NA,47,68051,English,2008-06-13
5781,The Ghost Breaker: A Novel Based Upon the Play,Paul Dickey and Charles Goddard,Detective and mystery stories,Castles -- Fiction,Treasure troves -- Fiction,27,43932,English,2008-06-14
5782,"The American Missionary — Volume 52, No. 01, March, 1898",Various,Congregational churches -- Missions -- Periodicals,Home missions -- Periodicals,NA,59,30777,English,2008-06-14
5783,Experimentelle Untersuchungen über die Frage »Ist die Furcht v,perimentelle Untersuchungen über die Frage »Ist die Furcht vor,Thesis (Ph. D.),Microbiology,NA,17,6818,German,2008-06-14
5784,"Celebrated Travels and Travellers, Part 2.",Jules Verne,Voyages and travels,Discoveries in geography,Explorers,51,157321,English,2008-06-14
5785,The Proud Prince,Justin H. McCarthy,Sicily (Italy) -- Fiction,NA,NA,7,48470,English,2008-06-14
5786,American Sketches,Charles Whibley,United States -- Description and travel,NA,NA,20,43185,English,2008-06-14
5787,"On the Edge of the Arctic; Or, An Aeroplane in Snowland",H. L. Sayler,Detective and mystery stories,Canada -- Juvenile fiction,Air pilots -- Juvenile fiction,15,47362,English,2008-06-14
5788,"The English Utilitarians, Volume 2 (of 3)",Leslie Stephen,"Mill, James, 1773-1836",Utilitarianism -- Great Britain -- History,Philosophers -- England,21,108187,English,2008-06-14
5789,Emily Brontë,A. Mary F. Robinson,"Authors, English -- 19th century -- Biography","Brontë, Emily, 1818-1848",Women and literature -- England -- History -- 19th century,42,69426,English,2008-06-14
5790,Muistoja ja toiveita ystäville jouluksi,Arvid Genetz,Finnish poetry,NA,NA,1,10474,Finnish,2008-06-14
5791,In der Strafkolonie,Franz Kafka,Short stories,Torture -- Fiction,NA,149,10476,German,2008-06-14
5792,The Sympathy of Religions,Thomas Wentworth Higginson,Natural theology,Religions,NA,21,9478,English,2008-06-14
5793,"Critical Miscellanies (Vol. 3 of 3), Essay 6: Harriet Martineau",John Morley,Essays,"Martineau, Harriet, 1802-1876",NA,5,9781,English,2008-06-14
5794,Indian Legends of Minnesota,Mrs. Cordenio A. Severance,Indians of North America -- Folklore,Indians of North America -- Poetry,NA,8,0,English,2008-06-14
5795,Lord Kitchener,G. K. Chesterton,"Kitchener, Horatio Herbert Kitchener, Earl, 1850-1916",NA,NA,31,8579,English,2008-06-15
5796,Blicke in das Leben der Zigeuner,Engelbert Wittich,Romanies,NA,NA,11,12008,German,2008-06-15
5797,The School and the World,Victor Gollancz and D. C. Somervell,Endowed public schools (Great Britain),Political science -- Study and teaching,NA,4,30528,English,2008-06-15
